input,prediction,label
독감은 늦은 봄까지 유행이 지속될 가능성이 있기 때문에 미접종자는 지금이라도 예방접종을 맞아야 한다, Since the flu is likely to continue until late spring unvaccinated people should be vaccinated even now as they,The flu is likely to continue until late spring so people who did not receive vaccination should receive it from now
여름 한낮 도심의 거리를 걷다 보면 햇빛에 달궈진 건물들이 내뿜는 열기가 상당하다, Walking along the streets of downtown in the middle of summer the sunlight is significant and the heat of the sun,As you walk along the streets of the city center in the middle of the summer the heat from the buildings heated by the sunlight is considerable
아울러 상기 흡수 패드의 재질은 특별히 이에 제한되지 않으나 바람직하게는 면 액체 흡수성 겔 등을 사용할 수 있다, In addition the material of the absorbing pad is not particularly limited but it is desirable to use cotton liquid absorbent gels,In addition the material of the absorbent pad is not particularly limited but preferably cotton or liquid absorbent gel may be used
기획재정부가 지난 21일현지시간 발표된 OECD 경제전망Economic Outlook 내용 중 최저임금 부분을 쏙 빼놓고 국문 보도참고자료를 배포해 정부에 불리한 내용을 의도적으로 뺐다는 비판이 나온다, Critics say that the Ministry of Strategy and Finance intentionally removed the contents unfavorable to the government by distributing reference materials in Korean and distributing reference materials to the minimum wage among the OECD Economic Outlook released on the 21st local time [SEP],The Ministry of Economy and Finance dismissed the minimum wage portion of the OECD Economic Outlook released on the 21st of last month local time and distributed a Korean press release to be criticized that it intentionally took out the part that was not in the advantage of the government
해수욕장 끝에 자리 잡은 해안공원인 수변공원은 광안대교를 가까이 두고 사진을 찍을 수 있는 포토존으로 유명하다, The beach park located at the end of the beach is famous for its photo zone where you can take pictures with Gwangan Bridge close to Gwangan Bridge Choegi,Waterside Park a coastal park located at the end of the beach is famous for its photo zone where you can take pictures with Gwangan Bridge close to it
마을의 동쪽에 부산 울산 고속 도로가 지나가며 안적사로 가는 도로가 계곡을 따라 건설되고 있다, To the east of the village Busan Ulsan Expressway passes and the road to Anjeoksa Temple is being built along the,The Busan Ulsan Expressway passes to the east of the village and the road to Anjeoksa Temple is under construction along the valley
지구 자체의 공전과 자전에 의한 영향은 없는 것으로 가정하고 수중 로봇의 속도에 영향을 미치지 않는다고 가정한다, Assuming that there is no impact by the rotation and rotation of the earth itself and it does not affect the speed of the underw,It is assumed that there is no effect from the Earths own orbit and rotation and it is assumed that it does not affect the speed of the underwater robot
북한의 2500만 성도들을 안아야 할 책임이 우리에게 있다, We are responsible for holding 25 million saints in North Korea including J,We have a responsibility to hug North Koreas 25 million saints
제가 서울 지리를 잘 모르는데 버스 노선 안내서를 하나 얻을 수 있을까요, I dont know the geography of Seoul can I get a bus route guidebook I,Im not really familiar with the roads in Seoul so could I get a bus route guide
이 정책적으로 인정한 권리로서 약속어음의 만기 전과 후를 불문하고 어음소지인이 행사할 수 있는 권리이다, As a policy recognized by this policy it is a right that the bill holder can exercise regardless of before and after the promissory notes are euk,This policyrecognized right is the right to be exercised by the holder of the bill whether before or after the promissory note expires
제2 절연막215a이 상기 제1 및 제2 워드 라인들WL1b WL2b 사이에 개재될 수 있다, The second insulation film 215a may be interposed between the first and second word lines WL1b and WL2b the,A second insulating layer 215a may be interposed between the first and second word lines WL1b and WL2b
이것이 사랑의 모순이며 사랑의 역설이며 사랑의 신비입니다, This is the contradiction of love paradox and mystery of love is the,This is the contradiction the paradox and the mystery of love
